,Unnamed: 0,acousticness,artist_name,danceability,duration_ms,energy,Month,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,streams,tempo,time_signature,track_id,track_name,valence
427,27,0.145,Jhay Cortez,0.806,309120,0.786,9,0,10,0.0935,-3.831,0,28,0.0741,13380768,91.973,4,4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,0.58
428,28,0.837,Maroon 5,0.764,189486,0.32,9,0,11,0.0822,-7.209,1,29,0.0546,13311859,91.019,4,2b8fOow8UzyDFAE27YhOZM,Memories,0.575
429,29,0.119,Ariana Grande,0.4,186107,0.795,9,0,10,0.159,-3.731,0,30,0.461,13085395,190.097,4,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),0.702
430,30,0.017,Tainy,0.734,270741,0.836,9,1.64E-05,10,0.179,-4.803,0,31,0.0735,12995071,80.002,4,3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),0.623
431,31,0.123,Chris Brown,0.698,260640,0.454,9,0,1,0.155,-6.756,0,32,0.151,12857360,92.932,4,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),0.137
432,32,0.128,blackbear,0.778,185093,0.559,9,0,6,0.399,-7.109,0,33,0.0776,11876488,129.989,1,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,0.678
433,33,0.101,Drake,0.831,205427,0.502,9,0,10,0.122,-4.045,0,34,0.046,11759380,100.541,4,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),0.101
434,34,0.533,Capital Bra,0.48,194534,0.749,9,0,1,0.0997,-5.057,0,35,0.432,11726688,179.056,4,5sdQ7VUx6GOfsRoSxnK1YG,110,0.419
435,35,0.0404,MEDUZA,0.677,152913,0.744,9,0.00016,10,0.074,-6.806,0,36,0.0295,11404275,124.08,4,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,0.631
436,36,0.374,Ali Gatie,0.732,212607,0.463,9,0,11,0.194,-6.972,0,37,0.0287,11214764,95.971,4,6moU77g9RQyMzHNuKEaQKq,It's You,0.397
437,37,0.492,Taylor Swift,0.359,221307,0.543,9,1.58E-05,7,0.118,-7.582,1,38,0.0919,11169796,68.534,4,1dGr1c8CrMLDpV6mPbImSI,Lover,0.453
438,38,0.0711,Sech,0.725,287773,0.79,9,1.14E-06,0,0.0602,-2.331,1,39,0.197,11033160,175.988,4,4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,0.763
439,39,0.361,Lunay,0.795,266087,0.783,9,0,5,0.437,-4.271,1,40,0.0432,10847275,92.016,4,1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,0.8
440,40,0.0154,Kygo,0.693,228267,0.678,9,6.05E-06,8,0.101,-7.159,1,41,0.0324,10751696,103.952,4,6oJ6le65B3SEqPwMRNXWjY,Higher Love,0.404
441,41,0.482,Lauv,0.806,198973,0.558,9,0,9,0.0618,-6.46,1,42,0.0683,10727917,95.016,4,322tcqPhma7F6hfCeLisx0,"fuck, i'm lonely",0.678
442,42,0.231,Halsey,0.667,181806,0.583,9,4.48E-05,11,0.181,-5.127,0,43,0.0747,10660231,92.043,4,6V9fHiv84WlVTg7CSnIVY2,Graveyard,0.187
443,43,0.12,The Chainsmokers,0.294,209893,0.505,9,0,3,0.0977,-8.106,1,44,0.042,10408295,85.332,1,6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),0.357
444,44,0.19,Post Malone,0.614,245267,0.66,9,0,0,0.211,-2.848,1,45,0.0441,10373799,145.01,4,2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey),0.452
445,45,0.0249,Young Thug,0.784,200187,0.517,9,1.44E-06,4,0.155,-8.981,0,46,0.209,10111687,97.991,4,3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),0.206
446,46,0.136,Post Malone,0.829,149547,0.539,9,1.78E-06,11,0.103,-7.359,0,47,0.208,9719609,99.96,4,7xQAfvXzm3AkraOtGPWIZg,Wow.,0.388
447,47,0.256,Lizzo,0.682,159736,0.919,9,0,0,0.442,-3.18,0,48,0.0875,9642013,95.982,4,3Yh9lZcWyKrK9GjbhuS0hR,Good as Hell,0.535
448,48,0.0275,J Balvin,0.639,222347,0.791,9,0,10,0.362,-4.443,0,49,0.253,9529351,92.603,4,25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,0.939
449,49,0.0388,YNW Melly,0.932,176640,0.547,9,0,0,0.0924,-7.787,0,50,0.333,9401281,94.998,4,4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine),0.695
450,0,0.576,Selena Gomez,0.505,206459,0.34,10,0,4,0.21,-9.005,1,1,0.0438,47227738,101.993,4,1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,0.0916
451,1,0.688,Tones And I,0.825,209755,0.593,10,0.000161,6,0.17,-6.401,0,2,0.0988,46086874,98.078,4,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,0.54
452,2,0.837,Maroon 5,0.764,189486,0.32,10,0,11,0.0822,-7.209,1,3,0.0546,31572344,91.019,4,2b8fOow8UzyDFAE27YhOZM,Memories,0.575
453,3,0.000248,Kanye West,0.529,104591,0.9,10,1.21E-05,1,0.0426,-3.503,1,4,0.418,31273064,180.291,4,2QpGZOhTCHHiKmpSO9FW4h,Follow God,0.434
454,4,0.192,Post Malone,0.695,215280,0.762,10,0.00244,0,0.0863,-3.497,1,5,0.0395,30555030,120.042,4,21jGcNKet2qwijlDFuPiPb,Circles,0.553
455,5,0.0546,Travis Scott,0.598,175721,0.427,10,5.83E-06,7,0.21,-8.764,0,6,0.0317,29392489,76.469,4,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,0.0605
456,6,0.0392,Shawn Mendes,0.759,190800,0.548,10,0,9,0.0828,-6.049,0,7,0.029,26364020,116.967,4,6v3KW9xbzN5yKLt9YKDYA2,Señorita,0.749
457,7,0.751,Lewis Capaldi,0.501,182161,0.405,10,0,1,0.105,-5.679,1,8,0.0319,24962682,109.891,4,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,0.446
458,8,0.114,Selena Gomez,0.563,162596,0.564,10,0.0254,10,0.304,-7.906,0,9,0.271,21790923,154.355,5,4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,0.55
459,9,0.128,blackbear,0.778,185093,0.559,10,0,6,0.399,-7.109,0,10,0.0776,20814917,129.989,1,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,0.678
460,10,0.153,Dan + Shay,0.654,167693,0.63,10,0,10,0.111,-4.644,1,11,0.0259,18576307,89.991,4,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",0.43
461,11,0.873,Kanye West,0.799,151873,0.291,10,0.000641,11,0.139,-7.353,0,12,0.0318,17782756,97.984,4,3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,0.406
462,12,0.124,Ed Sheeran,0.64,197867,0.648,10,0,5,0.0802,-8.113,0,13,0.187,17770785,92.977,4,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),0.548
463,13,0.0671,Kanye West,0.41,136351,0.886,10,0,9,0.461,-4.413,0,14,0.155,17704688,72.577,4,2SasoXZyv82yYgHiVOvxQn,On God,0.393
464,14,0.0426,Harry Styles,0.585,172227,0.62,10,0.00224,3,0.15,-8.09,0,15,0.0327,17687233,101.939,4,2plLJpUcYPFrl1sW2pMG63,Lights Up,0.281
465,15,0.647,Kanye West,0.482,164620,0.618,10,0.000859,9,0.32,-5.673,0,16,0.197,17475888,90.076,3,39JRmdKFka1Oe09FoOCPI4,Selah,0.146
466,16,0.177,Regard,0.88,157606,0.751,10,6.43E-05,7,0.106,-4.258,0,17,0.0874,17371573,117.948,4,2tnVG71enUj33Ic2nFN6kZ,Ride It,0.884
467,17,0.153,Sam Smith,0.477,202205,0.682,10,0,1,0.0763,-4.931,0,18,0.0925,17160288,110.567,5,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,0.345
468,18,0.0846,Anuel AA,0.786,301714,0.808,10,0.000289,7,0.0822,-3.702,1,19,0.0882,16845661,105.027,4,2ksOAxtIxY8yElEWw8RhgK,China,0.609
469,19,0.328,Billie Eilish,0.701,194088,0.425,10,0.13,7,0.1,-10.965,1,20,0.375,16691570,135.128,4,2Fxmhks0bxGSBdJ92vM42m,bad guy,0.562
470,20,0.0334,Black Eyed Peas,0.721,221714,0.716,10,0.00084,10,0.237,-7.037,0,21,0.0657,16602393,104.994,4,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),0.667
471,21,0.181,Y2K,0.843,160627,0.391,10,0,2,0.137,-7.899,1,22,0.0845,16503228,129.972,4,51Fjme0JiitpyXKuyQiCDo,Lalala,0.496
472,22,0.312,Kanye West,0.894,116560,0.416,10,0,9,0.146,-6.823,0,23,0.0538,16438027,116.96,4,24bnCCysWnbNRNUT4LpHcP,Everything We Need,0.463
473,23,0.0687,Juice WRLD,0.474,189323,0.631,10,0,5,0.132,-5.884,0,24,0.343,16028259,180.051,4,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),0.425
474,24,0.614,Kanye West,0.611,213878,0.459,10,0,0,0.126,-3.926,0,25,0.0422,14843190,148.28,4,0oPOuDmmkVp3h6puekhs6P,Use This Gospel,0.177
475,25,0.447,Post Malone,0.58,174960,0.653,10,0,5,0.111,-3.818,1,26,0.0745,14334322,150.231,4,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),0.175
476,26,0.0912,Ed Sheeran,0.798,219947,0.675,10,0,6,0.0894,-5.041,1,27,0.0442,14068267,101.956,4,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),0.842
477,27,0.0169,Camila Cabello,0.74,207039,0.498,10,0.00282,11,0.319,-6.684,0,28,0.0456,13920735,98.016,4,7LzouaWGFCy4tkXDOOnEyM,Liar,0.652
478,28,0.148,Ed Sheeran,0.857,204467,0.621,10,0,9,0.0865,-6.376,0,29,0.0824,13428160,97.986,4,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),0.668
479,29,0.533,Post Malone,0.755,157560,0.522,10,0,2,0.0685,-4.368,1,30,0.0575,13242148,89.96,4,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,0.925
480,30,0.466,Kanye West,0.588,112239,0.793,10,0.000647,7,0.913,-6.23,1,31,0.0794,12900186,76.997,5,1WnqWQcWcuQbVzgE7ecfCY,Every Hour,0.694
481,31,0.56,SHAED,0.619,184280,0.459,10,0,7,0.137,-5.782,0,32,0.0334,12849376,126.803,4,1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),0.498
482,32,0.0204,Lil Tecca,0.745,131240,0.642,10,0,7,0.0658,-6.257,0,33,0.287,12795057,179.974,4,1lOe9qE0vR9zwWQAOk6CoO,Ransom,0.226
483,33,0.34,Kanye West,0.656,203141,0.637,10,0,1,0.187,-3.867,1,34,0.0256,12735722,105.037,4,6xRWoYwfwIKnT8bQGzKbxR,God Is,0.267
484,34,0.57,Kanye West,0.505,168420,0.281,10,0.000254,2,0.163,-12.404,1,35,0.1,12604488,82.338,4,454Epa1vrCGFddHXKyC1kb,Water,0.283
485,35,0.298,Lizzo,0.668,159011,0.892,10,0,5,0.735,-3.001,0,36,0.0645,12495965,95.927,4,07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,0.478
486,36,0.017,Tainy,0.734,270741,0.836,10,1.64E-05,10,0.179,-4.803,0,37,0.0735,12461725,80.002,4,3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),0.623
487,37,0.342,Lil Nas X,0.703,114893,0.594,10,0,5,0.123,-6.146,0,38,0.0752,11904990,153.848,4,1000nHvUdawXuUHgBod4Wv,Panini,0.475
488,38,0.152,J Balvin,0.754,242573,0.646,10,1.85E-05,7,0.108,-5.795,1,39,0.317,11842178,176.089,4,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,0.429
489,39,0.6,Bad Bunny,0.61,250534,0.624,10,2.12E-06,2,0.243,-4.773,1,40,0.309,11727722,176.169,4,2TH65lNHgvLxCKXM3apjxI,Callaita,0.244
490,40,0.145,Jhay Cortez,0.806,309120,0.786,10,0,10,0.0935,-3.831,0,41,0.0741,11461442,91.973,4,4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,0.58
491,41,0.231,Halsey,0.667,181806,0.583,10,4.48E-05,11,0.181,-5.127,0,42,0.0747,11306406,92.043,4,6V9fHiv84WlVTg7CSnIVY2,Graveyard,0.187
492,42,0.558,Kanye West,0.514,203174,0.393,10,0,1,0.282,-8.72,0,43,0.529,11183853,78.039,4,7r6aR2f57resC5r93LwMfK,Hands On,0.598
493,43,0.0906,Post Malone,0.499,229573,0.8,10,0,1,0.147,-2.665,0,44,0.0502,10965137,139.919,4,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),0.272
494,44,0.374,Ali Gatie,0.732,212607,0.463,10,0,11,0.194,-6.972,0,45,0.0287,10899460,95.971,4,6moU77g9RQyMzHNuKEaQKq,It's You,0.397
495,45,0.0533,Lil Nas X,0.878,157067,0.619,10,0,6,0.113,-5.56,1,46,0.102,10706467,136.041,4,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,0.639
496,46,0.278,DJ Snake,0.694,185195,0.758,10,1.34E-06,11,0.102,-2.986,1,47,0.218,10420964,192.091,4,6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),0.371
497,47,0.11,Lizzo,0.715,173325,0.624,10,0,4,0.123,-3.046,0,48,0.114,10315476,158.087,4,5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,0.412
498,48,0.143,Rauw Alejandro,0.879,199711,0.703,10,0,1,0.0569,-4.219,1,49,0.0701,10241786,94.004,4,6mAN61JH0dzyZpWslS11jy,Fantasias,0.788
499,49,0.128,Major Lazer,0.57,171987,0.585,10,0.000105,8,0.111,-7.041,1,50,0.251,10005477,97.285,4,0Z26mbSHJ1dkUu7g9DDgif,Trigger,0.378
500,0,0.688,Tones And I,0.825,209755,0.593,11,0.000161,6,0.17,-6.401,0,1,0.0988,44289739,98.078,4,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,0.54
501,1,0.0522,Arizona Zervas,0.621,163636,0.601,11,0,6,0.46,-5.616,0,2,0.148,31871446,116.735,5,696DnlkuDOXcMAnKlTgXXK,ROXANNE,0.457
502,2,0.902,Billie Eilish,0.704,245426,0.225,11,0.657,6,0.106,-14.454,0,3,0.0994,30455759,120.006,4,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,0.243
503,3,0.837,Maroon 5,0.764,189486,0.32,11,0,11,0.0822,-7.209,1,4,0.0546,29678784,91.019,4,2b8fOow8UzyDFAE27YhOZM,Memories,0.575
504,4,0.192,Post Malone,0.695,215280,0.762,11,0.00244,0,0.0863,-3.497,1,5,0.0395,26933519,120.042,4,21jGcNKet2qwijlDFuPiPb,Circles,0.553
505,5,0.0125,Dua Lipa,0.794,183290,0.793,11,0,11,0.0952,-4.521,0,6,0.0842,25433949,123.941,4,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,0.677
506,6,0.576,Selena Gomez,0.505,206459,0.34,11,0,4,0.21,-9.005,1,7,0.0438,23657267,101.993,4,1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,0.0916
507,7,0.751,Lewis Capaldi,0.501,182161,0.405,11,0,1,0.105,-5.679,1,8,0.0319,22689327,109.891,4,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,0.446
508,8,0.0334,Black Eyed Peas,0.721,221714,0.716,11,0.00084,10,0.237,-7.037,0,9,0.0657,22608922,104.994,4,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),0.667
509,9,0.0363,Bad Bunny,0.886,192024,0.672,11,8.78E-06,1,0.101,-4.394,1,10,0.188,21654855,91.976,4,5DxXgozhkPLgrbKFY91w0c,Vete,0.526
510,10,0.0392,Shawn Mendes,0.759,190800,0.548,11,0,9,0.0828,-6.049,0,11,0.029,21352414,116.967,4,6v3KW9xbzN5yKLt9YKDYA2,Señorita,0.749
511,11,0.0546,Travis Scott,0.598,175721,0.427,11,5.83E-06,7,0.21,-8.764,0,12,0.0317,20952367,76.469,4,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,0.0605
512,12,0.128,blackbear,0.778,185093,0.559,11,0,6,0.399,-7.109,0,13,0.0776,19276746,129.989,1,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,0.678
513,13,0.295,KAROL G,0.803,200960,0.715,11,0.000134,2,0.0574,-3.28,1,14,0.298,17995065,101.085,4,7k4t7uLgtOxPwTpFmtJNTY,Tusa,0.574
514,14,0.123,Trevor Daniel,0.784,159382,0.43,11,0,10,0.0887,-8.756,0,15,0.0364,17357222,127.087,4,4TnjEaWOeW0eKTKIEvJyCa,Falling,0.236
515,15,0.177,Regard,0.88,157606,0.751,11,6.43E-05,7,0.106,-4.258,0,16,0.0874,16893387,117.948,4,2tnVG71enUj33Ic2nFN6kZ,Ride It,0.884
516,16,0.328,Billie Eilish,0.701,194088,0.425,11,0.13,7,0.1,-10.965,1,17,0.375,15830788,135.128,4,2Fxmhks0bxGSBdJ92vM42m,bad guy,0.562
517,17,0.122,Harry Styles,0.548,174000,0.816,11,0,0,0.335,-4.209,1,18,0.0465,15727628,95.39,4,1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,0.557
518,18,0.604,Lewis Capaldi,0.459,215107,0.575,11,0,3,0.0885,-4.858,1,19,0.0573,15653077,111.881,4,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,0.183
519,19,0.0392,Harry Styles,0.575,172213,0.621,11,0.0045,10,0.141,-8.165,0,20,0.032,14194965,101.987,4,5aJEh9Oqdz7PRLKTpH25pB,Lights Up,0.27
520,20,0.124,Ed Sheeran,0.64,197867,0.648,11,0,5,0.0802,-8.113,0,21,0.187,14045402,92.977,4,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),0.548
521,21,0.0846,Anuel AA,0.786,301714,0.808,11,0.000289,7,0.0822,-3.702,1,22,0.0882,13973572,105.027,4,2ksOAxtIxY8yElEWw8RhgK,China,0.609
522,22,0.153,Dan + Shay,0.654,167693,0.63,11,0,10,0.111,-4.644,1,23,0.0259,13406524,89.991,4,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",0.43
523,23,0.153,Sam Smith,0.477,202205,0.682,11,0,1,0.0763,-4.931,0,24,0.0925,12736327,110.567,5,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,0.345
524,24,0.164,Mariah Carey,0.335,241107,0.625,11,0,7,0.0708,-7.462,1,25,0.0386,12612693,150.277,4,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,0.346
525,25,0.148,Ed Sheeran,0.857,204467,0.621,11,0,9,0.0865,-6.376,0,26,0.0824,12303783,97.986,4,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),0.668
526,26,0.56,SHAED,0.619,184280,0.459,11,0,7,0.137,-5.782,0,27,0.0334,12284534,126.803,4,1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),0.498
527,27,0.143,Rauw Alejandro,0.879,199711,0.703,11,0,1,0.0569,-4.219,1,28,0.0701,11965068,94.004,4,6mAN61JH0dzyZpWslS11jy,Fantasias,0.788
528,28,0.00632,The Weeknd,0.531,200080,0.75,11,7.60E-05,10,0.117,-5.831,0,29,0.111,11907510,169.954,4,57vxBYXtHMk6H1aD29V7PU,Heartless,0.198
529,29,0.0912,Ed Sheeran,0.798,219947,0.675,11,0,6,0.0894,-5.041,1,30,0.0442,11881211,101.956,4,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),0.842
530,30,0.533,Post Malone,0.755,157560,0.522,11,0,2,0.0685,-4.368,1,31,0.0575,11866765,89.96,4,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,0.925
531,31,0.181,Y2K,0.843,160627,0.391,11,0,2,0.137,-7.899,1,32,0.0845,11664694,129.972,4,51Fjme0JiitpyXKuyQiCDo,Lalala,0.496
532,32,0.0478,Daddy Yankee,0.658,210520,0.901,11,0,7,0.12,-2.814,1,33,0.0357,11634420,93.979,4,6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,0.708
533,33,0.152,J Balvin,0.754,242573,0.646,11,1.85E-05,7,0.108,-5.795,1,34,0.317,11442050,176.089,4,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,0.429
534,34,0.0687,Juice WRLD,0.474,189323,0.631,11,0,5,0.132,-5.884,0,35,0.343,11378132,180.051,4,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),0.425
535,35,0.00838,Stormzy,0.817,216707,0.781,11,5.21E-06,7,0.123,-4.178,0,36,0.112,11310793,104,4,07s9NNOT0sZQp7TyolLLgu,Own It (feat. Ed Sheeran & Burna Boy),0.359
536,36,0.0169,Camila Cabello,0.74,207039,0.498,11,0.00282,11,0.319,-6.684,0,37,0.0456,11241441,98.016,4,7LzouaWGFCy4tkXDOOnEyM,Liar,0.652
537,37,0.129,MEDUZA,0.598,168387,0.526,11,0,10,0.14,-8.659,0,38,0.0415,11136009,123.935,4,7CHi4DtfK4heMlQaudCuHK,Lose Control,0.529
538,38,0.447,Post Malone,0.58,174960,0.653,11,0,5,0.111,-3.818,1,39,0.0745,11040398,150.231,4,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),0.175
539,39,0.6,Bad Bunny,0.61,250534,0.624,11,2.12E-06,2,0.243,-4.773,1,40,0.309,10814213,176.169,4,2TH65lNHgvLxCKXM3apjxI,Callaita,0.244
540,40,0.017,Tainy,0.734,270741,0.836,11,1.64E-05,10,0.179,-4.803,0,41,0.0735,10570573,80.002,4,3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),0.623
541,41,0.189,DaBaby,0.769,159715,0.787,11,0,11,0.129,-3.909,1,42,0.367,10451998,126.77,4,6Ozh9Ok6h4Oi1wUSLtBseN,BOP,0.836
542,42,0.145,Jhay Cortez,0.806,309120,0.786,11,0,10,0.0935,-3.831,0,43,0.0741,10301589,91.973,4,4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,0.58
543,43,0.114,Selena Gomez,0.563,162596,0.564,11,0.0254,10,0.304,-7.906,0,44,0.271,10292214,154.355,5,4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,0.55
544,44,0.0407,Lauv,0.746,232853,0.45,11,0,7,0.172,-8.543,1,45,0.0872,9986080,95.998,4,3GRSqlALWISqLeNncZMbpX,Mean It,0.336
545,45,0.298,Lizzo,0.668,159011,0.892,11,0,5,0.735,-3.001,0,46,0.0645,9834549,95.927,4,07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,0.478
546,46,0.0204,Lil Tecca,0.745,131240,0.642,11,0,7,0.0658,-6.257,0,47,0.287,9793231,179.974,4,1lOe9qE0vR9zwWQAOk6CoO,Ransom,0.226
547,47,0.177,Ant Saunders,0.866,223258,0.438,11,0,7,0.0743,-8.943,1,48,0.0719,9630162,129.039,4,2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,0.695
548,48,0.0549,Nicky Jam,0.817,215460,0.665,11,0,9,0.103,-6.224,0,49,0.0758,9603576,104.957,4,2pWOMNQJW3g2zmGjP0Vkb0,Whine Up,0.662
549,49,0.517,PARTYNEXTDOOR,0.866,197973,0.53,11,0.00159,0,0.0946,-6.347,0,50,0.0495,9344195,104.952,4,5bvnqVuq7UFl0txSlHpsfS,LOYAL (feat. Drake),0.203
550,0,0.688,Tones And I,0.825,209755,0.593,12,0.000161,6,0.17,-6.401,0,1,0.0988,47797217,98.078,4,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,0.54
551,1,0.164,Mariah Carey,0.335,241107,0.625,12,0,7,0.0708,-7.462,1,2,0.0386,45828931,150.277,4,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,0.346
552,2,0.189,Wham!,0.735,262960,0.478,12,2.48E-06,2,0.355,-12.472,1,3,0.0293,37725693,107.682,4,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,0.947
553,3,0.0522,Arizona Zervas,0.621,163636,0.601,12,0,6,0.46,-5.616,0,4,0.148,32309199,116.735,5,696DnlkuDOXcMAnKlTgXXK,ROXANNE,0.457
554,4,0.0489,Ariana Grande,0.525,204093,0.621,12,0,7,0.294,-7.364,1,5,0.116,27506141,191.9,4,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,0.591
555,5,0.295,KAROL G,0.803,200960,0.715,12,0.000134,2,0.0574,-3.28,1,6,0.298,26024449,101.085,4,7k4t7uLgtOxPwTpFmtJNTY,Tusa,0.574
556,6,0.908,Michael Bublé,0.339,206640,0.214,12,7.47E-06,4,0.341,-11.714,1,7,0.0375,25997383,94.775,3,0lLdorYw7lVrJydTINhWdI,It's Beginning to Look a Lot like Christmas,0.363
557,7,0.123,Trevor Daniel,0.784,159382,0.43,12,0,10,0.0887,-8.756,0,8,0.0364,25122335,127.087,4,4TnjEaWOeW0eKTKIEvJyCa,Falling,0.236
558,8,0.837,Maroon 5,0.764,189486,0.32,12,0,11,0.0822,-7.209,1,9,0.0546,25107372,91.019,4,2b8fOow8UzyDFAE27YhOZM,Memories,0.575
559,9,0.643,Bobby Helms,0.754,130973,0.424,12,0,2,0.0652,-8.463,1,10,0.0363,24951120,119.705,4,3hBXvHLlTHvnbwrPbeoyAj,Jingle Bell Rock,0.806
560,10,0.614,Brenda Lee,0.589,126267,0.472,12,0,8,0.505,-8.749,1,11,0.0502,24401078,67.196,4,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,0.898
561,11,0.192,Post Malone,0.695,215280,0.762,12,0.00244,0,0.0863,-3.497,1,12,0.0395,24335324,120.042,4,21jGcNKet2qwijlDFuPiPb,Circles,0.553
562,12,0.0125,Dua Lipa,0.794,183290,0.793,12,0,11,0.0952,-4.521,0,13,0.0842,23474622,123.941,4,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,0.677
563,13,0.871,Andy Williams,0.234,151000,0.526,12,2.34E-06,2,0.122,-11.656,1,14,0.0411,23412959,201.739,3,1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,0.649
564,14,0.00147,The Weeknd,0.513,201573,0.796,12,0.000209,1,0.0938,-4.075,1,15,0.0629,21948697,171.017,4,0sf12qNH5qcw8qpgymFOqD,Blinding Lights,0.345
565,15,0.902,Billie Eilish,0.704,245426,0.225,12,0.657,6,0.106,-14.454,0,16,0.0994,21586527,120.006,4,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,0.243
566,16,0.319,John Lennon,0.328,213880,0.607,12,0,2,0.765,-11.076,1,17,0.0315,21367029,146.539,3,3zJw3rugfpVrmBeDDnUYzy,Happy Xmas (War Is Over) - Remastered,0.395
567,17,0.0392,Shawn Mendes,0.759,190800,0.548,12,0,9,0.0828,-6.049,0,18,0.029,20975710,116.967,4,6v3KW9xbzN5yKLt9YKDYA2,Señorita,0.749
568,18,0.498,Justin Bieber,0.658,182947,0.56,12,0,6,0.0794,-9.049,0,19,0.0467,20802468,161.994,4,7xapw9Oy21WpfEcib2ErSA,Mistletoe,0.854
