artist_name,date,region_name,track_name,track_position,track_url
dadá boladão,2019-11-18,global,surtada - remix brega funk,26,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
kunto aji,2019-11-18,global,rehat,27,https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj
willie jones,2019-11-18,global,bachelorettes on broadway,28,https://open.spotify.com/track/277YJPrwcN4a1W3xaP06T0
marshall jefferson,2019-11-18,global,move your body,29,https://open.spotify.com/track/3YXIVMQLRRq2K7kxC7UYx6
miss li,2019-11-18,global,lev nu dö sen,30,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
hixtape,2019-11-18,global,"one beer (hardy feat. lauren alaina, devin dawson)",31,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD
pamungkas,2019-11-18,global,one only,32,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
daddy yankee,2019-11-18,global,que tire pa lante,33,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
trevor daniel,2019-11-18,global,falling,34,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
denny caknan,2019-11-18,global,kartonyono medot janji,35,https://open.spotify.com/track/6tpIXoxxhFv0TOj7S85tJi
(g)i-dle,2019-11-18,global,lion,36,https://open.spotify.com/track/4TArUx34wOehwpnbXlKBQY
internet money,2019-11-18,global,somebody,37,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
trefuego,2019-11-18,global,90mh,38,https://open.spotify.com/track/7nduUhUmzj9IdkvFmdtO7g
kina,2019-11-18,global,can we kiss forever?,39,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
russ,2019-11-18,global,best on earth (feat. bia) - bonus,40,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
lunay,2019-11-18,global,aventura,41,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
kanye west,2019-11-18,global,follow god,42,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
nicky jam,2019-11-18,global,whine up,43,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
londynn b,2019-11-18,global,i can't change,44,https://open.spotify.com/track/4pjfuYz6ljyMNkJO6tbPFh
blackbear,2019-11-18,global,hot girl bummer,45,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
doja cat,2019-11-18,global,rules,46,https://open.spotify.com/track/1TMWcbxL5YF8rKsFHv5hAP
conan gray,2019-11-18,global,maniac,47,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
llane,2019-11-18,global,más de ti,48,https://open.spotify.com/track/4svaGEtJdr5gdhBvdIkGaL
bedoes,2019-11-18,global,jesteś ładniejsza niż na zdjęciach (na zawsze),49,https://open.spotify.com/track/4M2wPuAl7FgUIrUvlJBMOU
saint jhn,2019-11-18,global,roses - imanbek remix,50,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
ant saunders,2019-11-17,global,yellow hearts,1,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
arizona zervas,2019-11-17,global,roxanne,2,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
nik makino,2019-11-17,global,neneng b,3,https://open.spotify.com/track/0BaMZMMEG7GWrUYsoGw8Yg
kaash paige,2019-11-17,global,love songs - bonus,4,https://open.spotify.com/track/6qL5UWxRSQYml9O99ozoLv
michael dutchi libranda,2019-11-17,global,binalewala - original version,5,https://open.spotify.com/track/2tR5liucorXRwduxr0qEx6
jp saxe,2019-11-17,global,if the world was ending - feat. julia michaels,6,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
black eyed peas,2019-11-17,global,ritmo (bad boys for life),7,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
andmesh,2019-11-17,global,nyaman,8,https://open.spotify.com/track/6LHqHsocARSK7Lpx3Hz9XH
londynn b,2019-11-17,global,i can't change,9,https://open.spotify.com/track/4pjfuYz6ljyMNkJO6tbPFh
ill wayno,2019-11-17,global,eyes. lips. face.,10,https://open.spotify.com/track/5sGb7vB83MhpdZsx1tEIYH
kunto aji,2019-11-17,global,pilu membiru,11,https://open.spotify.com/track/48FTlRoE6Dft6EXIpQgPZb
aspova,2019-11-17,global,eskimiş senelere,12,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
feby putri,2019-11-17,global,halu,13,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
doja cat,2019-11-17,global,candy,14,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
maroon 5,2019-11-17,global,memories,15,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
rod wave,2019-11-17,global,heart on ice,16,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
tiana major9,2019-11-17,global,"collide - from ""queen & slim: the soundtrack""",17,https://open.spotify.com/track/1mEO3xiJqEWXYIdZalDzHR
shaed,2019-11-17,global,trampoline (with zayn),18,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
llane,2019-11-17,global,más de ti,19,https://open.spotify.com/track/4svaGEtJdr5gdhBvdIkGaL
internet money,2019-11-17,global,somebody,20,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
magnus haven,2019-11-17,global,imahe,21,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5
willie jones,2019-11-17,global,bachelorettes on broadway,22,https://open.spotify.com/track/277YJPrwcN4a1W3xaP06T0
denny caknan,2019-11-17,global,kartonyono medot janji,23,https://open.spotify.com/track/6tpIXoxxhFv0TOj7S85tJi
dadá boladão,2019-11-17,global,surtada - remix brega funk,24,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
trefuego,2019-11-17,global,90mh,25,https://open.spotify.com/track/7nduUhUmzj9IdkvFmdtO7g
giulia be,2019-11-17,global,menina solta,26,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
miss li,2019-11-17,global,lev nu dö sen,27,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
tones and i,2019-11-17,global,dance monkey,28,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
john c,2019-11-17,global,c90,29,https://open.spotify.com/track/3ys72Tl1Texh8GM1OKaKor
bts,2019-11-17,global,make it right (feat. lauv),30,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
pamungkas,2019-11-17,global,one only,31,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
mustafa ceceli,2019-11-17,global,bedel,32,https://open.spotify.com/track/6R3YNDKSDdXh4s8sKewqCD
bedoes,2019-11-17,global,jesteś ładniejsza niż na zdjęciach (na zawsze),33,https://open.spotify.com/track/4M2wPuAl7FgUIrUvlJBMOU
russ,2019-11-17,global,best on earth (feat. bia) - bonus,34,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
meduza,2019-11-17,global,lose control,35,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
daddy yankee,2019-11-17,global,que tire pa lante,36,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
kina,2019-11-17,global,can we kiss forever?,37,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
marshall jefferson,2019-11-17,global,move your body,38,https://open.spotify.com/track/3YXIVMQLRRq2K7kxC7UYx6
tomorrow x together,2019-11-17,global,9 and three quarters (run away),39,https://open.spotify.com/track/2MsNSKQNQNRklkKFxxvIav
saint jhn,2019-11-17,global,roses - imanbek remix,40,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
kunto aji,2019-11-17,global,rehat,41,https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj
hixtape,2019-11-17,global,"one beer (hardy feat. lauren alaina, devin dawson)",42,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD
blackbear,2019-11-17,global,hot girl bummer,43,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
ashnikko,2019-11-17,global,stupid (feat. yung baby tate),44,https://open.spotify.com/track/6qNB2ChCVPepl5ZjVJJTUW
dan + shay,2019-11-17,global,"10,000 hours (with justin bieber)",45,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
lil mosey,2019-11-17,global,stuck in a dream (feat. gunna),46,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
fka twigs,2019-11-17,global,home with you,47,https://open.spotify.com/track/5Y8UUyWfuQ0EAmYLvwwcJL
jorge & mateus,2019-11-17,global,cheirosa - ao vivo,48,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
trevor daniel,2019-11-17,global,falling,49,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
beéle,2019-11-17,global,loco,50,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
ant saunders,2019-11-14,global,yellow hearts,1,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM
arizona zervas,2019-11-14,global,roxanne,2,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
nik makino,2019-11-14,global,neneng b,3,https://open.spotify.com/track/0BaMZMMEG7GWrUYsoGw8Yg
kaash paige,2019-11-14,global,love songs,4,https://open.spotify.com/track/6ABrDJwa6iVFuT1O1F9ZUm
michael dutchi libranda,2019-11-14,global,binalewala - original version,5,https://open.spotify.com/track/2tR5liucorXRwduxr0qEx6
jp saxe,2019-11-14,global,if the world was ending - feat. julia michaels,6,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
d smoke,2019-11-14,global,let migo,7,https://open.spotify.com/track/64o5zHN3gLrANlEUFJAaI2
black eyed peas,2019-11-14,global,ritmo (bad boys for life),8,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
andmesh,2019-11-14,global,nyaman,9,https://open.spotify.com/track/6LHqHsocARSK7Lpx3Hz9XH
londynn b,2019-11-14,global,i can't change,10,https://open.spotify.com/track/4pjfuYz6ljyMNkJO6tbPFh
ill wayno,2019-11-14,global,eyes. lips. face.,11,https://open.spotify.com/track/5sGb7vB83MhpdZsx1tEIYH
feby putri,2019-11-14,global,halu,12,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
internet money,2019-11-14,global,somebody,13,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
aspova,2019-11-14,global,eskimiş senelere,14,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
rod wave,2019-11-14,global,heart on ice,15,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
lil mayo,2019-11-14,global,be gone thot!,16,https://open.spotify.com/track/3G47RiG2PrvEVo4panDHi9
doja cat,2019-11-14,global,candy,17,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
maroon 5,2019-11-14,global,memories,18,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
shaed,2019-11-14,global,trampoline (with zayn),19,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
denny caknan,2019-11-14,global,kartonyono medot janji,20,https://open.spotify.com/track/6tpIXoxxhFv0TOj7S85tJi
dadá boladão,2019-11-14,global,surtada - remix brega funk,21,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
trefuego,2019-11-14,global,90mh,22,https://open.spotify.com/track/7nduUhUmzj9IdkvFmdtO7g
tones and i,2019-11-14,global,dance monkey,23,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
llane,2019-11-14,global,más de ti,24,https://open.spotify.com/track/4svaGEtJdr5gdhBvdIkGaL
fka twigs,2019-11-14,global,home with you,25,https://open.spotify.com/track/5Y8UUyWfuQ0EAmYLvwwcJL
willie jones,2019-11-14,global,bachelorettes on broadway,26,https://open.spotify.com/track/277YJPrwcN4a1W3xaP06T0
bts,2019-11-14,global,make it right (feat. lauv),27,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
giulia be,2019-11-14,global,menina solta,28,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
ashnikko,2019-11-14,global,stupid (feat. yung baby tate),29,https://open.spotify.com/track/6qNB2ChCVPepl5ZjVJJTUW
miss li,2019-11-14,global,lev nu dö sen,30,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
lil mosey,2019-11-14,global,stuck in a dream (feat. gunna),31,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
pamungkas,2019-11-14,global,one only,32,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
mustafa ceceli,2019-11-14,global,bedel,33,https://open.spotify.com/track/6R3YNDKSDdXh4s8sKewqCD
bedoes,2019-11-14,global,jesteś ładniejsza niż na zdjęciach (na zawsze),34,https://open.spotify.com/track/4M2wPuAl7FgUIrUvlJBMOU
john c,2019-11-14,global,c90,35,https://open.spotify.com/track/3ys72Tl1Texh8GM1OKaKor
russ,2019-11-14,global,best on earth (feat. bia) - bonus,36,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
kina,2019-11-14,global,can we kiss forever?,37,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
meduza,2019-11-14,global,lose control,38,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
dan + shay,2019-11-14,global,"10,000 hours (with justin bieber)",39,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
blackbear,2019-11-14,global,hot girl bummer,40,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
magnus haven,2019-11-14,global,imahe,41,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5
tomorrow x together,2019-11-14,global,9 and three quarters (run away),42,https://open.spotify.com/track/2MsNSKQNQNRklkKFxxvIav
luke combs,2019-11-14,global,what you see is what you get,43,https://open.spotify.com/track/1xIgz2QjA85ZpXiIoj6mMo
daddy yankee,2019-11-14,global,que tire pa lante,44,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
dj felipe único,2019-11-14,global,mochila nas costas / empurra empurra,45,https://open.spotify.com/track/49N07rRWNp03L2HPCogaF0
beéle,2019-11-14,global,loco,46,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
regard,2019-11-14,global,ride it,47,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
jorge & mateus,2019-11-14,global,cheirosa - ao vivo,48,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
mc dricka,2019-11-14,global,empurra empurra,49,https://open.spotify.com/track/2OFO6Zws6Pxo5p0J7SmkOp
saint jhn,2019-11-14,global,roses - imanbek remix,50,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
ant saunders,2019-11-13,global,yellow hearts,1,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM
arizona zervas,2019-11-13,global,roxanne,2,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
nik makino,2019-11-13,global,neneng b,3,https://open.spotify.com/track/0BaMZMMEG7GWrUYsoGw8Yg
mahogany lox,2019-11-13,global,take your man,4,https://open.spotify.com/track/1CF5kzz5XDBAL24wtVyyTJ
kaash paige,2019-11-13,global,love songs,5,https://open.spotify.com/track/6ABrDJwa6iVFuT1O1F9ZUm
d smoke,2019-11-13,global,let migo,6,https://open.spotify.com/track/64o5zHN3gLrANlEUFJAaI2
michael dutchi libranda,2019-11-13,global,binalewala - original version,7,https://open.spotify.com/track/2tR5liucorXRwduxr0qEx6
jp saxe,2019-11-13,global,if the world was ending - feat. julia michaels,8,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
londynn b,2019-11-13,global,i can't change,9,https://open.spotify.com/track/4pjfuYz6ljyMNkJO6tbPFh
andmesh,2019-11-13,global,nyaman,10,https://open.spotify.com/track/6LHqHsocARSK7Lpx3Hz9XH
black eyed peas,2019-11-13,global,ritmo (bad boys for life),11,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
ill wayno,2019-11-13,global,eyes. lips. face.,12,https://open.spotify.com/track/5sGb7vB83MhpdZsx1tEIYH
feby putri,2019-11-13,global,halu,13,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
lil mayo,2019-11-13,global,be gone thot!,14,https://open.spotify.com/track/3G47RiG2PrvEVo4panDHi9
internet money,2019-11-13,global,somebody,15,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
rod wave,2019-11-13,global,heart on ice,16,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
aspova,2019-11-13,global,eskimiş senelere,17,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
maroon 5,2019-11-13,global,memories,18,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
shaed,2019-11-13,global,trampoline (with zayn),19,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
doja cat,2019-11-13,global,candy,20,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
denny caknan,2019-11-13,global,kartonyono medot janji,21,https://open.spotify.com/track/6tpIXoxxhFv0TOj7S85tJi
tones and i,2019-11-13,global,dance monkey,22,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
dadá boladão,2019-11-13,global,surtada - remix brega funk,23,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
ashnikko,2019-11-13,global,stupid (feat. yung baby tate),24,https://open.spotify.com/track/6qNB2ChCVPepl5ZjVJJTUW
trefuego,2019-11-13,global,90mh,25,https://open.spotify.com/track/7nduUhUmzj9IdkvFmdtO7g
llane,2019-11-13,global,más de ti,26,https://open.spotify.com/track/4svaGEtJdr5gdhBvdIkGaL
bts,2019-11-13,global,make it right (feat. lauv),27,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
giulia be,2019-11-13,global,menina solta,28,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
fka twigs,2019-11-13,global,home with you,29,https://open.spotify.com/track/5Y8UUyWfuQ0EAmYLvwwcJL
willie jones,2019-11-13,global,bachelorettes on broadway,30,https://open.spotify.com/track/277YJPrwcN4a1W3xaP06T0
miss li,2019-11-13,global,lev nu dö sen,31,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
lil mosey,2019-11-13,global,stuck in a dream (feat. gunna),32,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
pamungkas,2019-11-13,global,one only,33,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
mustafa ceceli,2019-11-13,global,bedel,34,https://open.spotify.com/track/6R3YNDKSDdXh4s8sKewqCD
bedoes,2019-11-13,global,jesteś ładniejsza niż na zdjęciach (na zawsze),35,https://open.spotify.com/track/4M2wPuAl7FgUIrUvlJBMOU
russ,2019-11-13,global,best on earth (feat. bia) - bonus,36,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
kina,2019-11-13,global,can we kiss forever?,37,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
john c,2019-11-13,global,c90,38,https://open.spotify.com/track/3ys72Tl1Texh8GM1OKaKor
dan + shay,2019-11-13,global,"10,000 hours (with justin bieber)",39,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
blackbear,2019-11-13,global,hot girl bummer,40,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
meduza,2019-11-13,global,lose control,41,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
tomorrow x together,2019-11-13,global,9 and three quarters (run away),42,https://open.spotify.com/track/2MsNSKQNQNRklkKFxxvIav
mc kitinho,2019-11-13,global,beat todo mundo vai sofrer,43,https://open.spotify.com/track/3rswBEKYvgG2lEn6JCrHmk
luke combs,2019-11-13,global,what you see is what you get,44,https://open.spotify.com/track/1xIgz2QjA85ZpXiIoj6mMo
daddy yankee,2019-11-13,global,que tire pa lante,45,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
regard,2019-11-13,global,ride it,46,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
beéle,2019-11-13,global,loco,47,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
dj felipe único,2019-11-13,global,mochila nas costas / empurra empurra,48,https://open.spotify.com/track/49N07rRWNp03L2HPCogaF0
jorge & mateus,2019-11-13,global,cheirosa - ao vivo,49,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
emir can i̇ğrek,2019-11-13,global,nalan,50,https://open.spotify.com/track/1LNUxWJifZNEPpd273N2le
ant saunders,2019-11-12,global,yellow hearts,1,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM
arizona zervas,2019-11-12,global,roxanne,2,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
nik makino,2019-11-12,global,neneng b,3,https://open.spotify.com/track/0BaMZMMEG7GWrUYsoGw8Yg
mahogany lox,2019-11-12,global,take your man,4,https://open.spotify.com/track/1CF5kzz5XDBAL24wtVyyTJ
kaash paige,2019-11-12,global,love songs,5,https://open.spotify.com/track/6ABrDJwa6iVFuT1O1F9ZUm
d smoke,2019-11-12,global,let migo,6,https://open.spotify.com/track/64o5zHN3gLrANlEUFJAaI2
michael dutchi libranda,2019-11-12,global,binalewala - original version,7,https://open.spotify.com/track/2tR5liucorXRwduxr0qEx6
jp saxe,2019-11-12,global,if the world was ending - feat. julia michaels,8,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
londynn b,2019-11-12,global,i can't change,9,https://open.spotify.com/track/4pjfuYz6ljyMNkJO6tbPFh
andmesh,2019-11-12,global,nyaman,10,https://open.spotify.com/track/6LHqHsocARSK7Lpx3Hz9XH
black eyed peas,2019-11-12,global,ritmo (bad boys for life),11,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
ill wayno,2019-11-12,global,eyes. lips. face.,12,https://open.spotify.com/track/5sGb7vB83MhpdZsx1tEIYH
lil mayo,2019-11-12,global,be gone thot!,13,https://open.spotify.com/track/3G47RiG2PrvEVo4panDHi9
feby putri,2019-11-12,global,halu,14,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
internet money,2019-11-12,global,somebody,15,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
maroon 5,2019-11-12,global,memories,16,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
rod wave,2019-11-12,global,heart on ice,17,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
aspova,2019-11-12,global,eskimiş senelere,18,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
shaed,2019-11-12,global,trampoline (with zayn),19,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
denny caknan,2019-11-12,global,kartonyono medot janji,20,https://open.spotify.com/track/6tpIXoxxhFv0TOj7S85tJi
tones and i,2019-11-12,global,dance monkey,21,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
