Month,id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,time_signature,valence,tempo
12,2EjXfH91m7f8HiJN1yQg97,11,0.614,0.589,126267,0.472,0.000000,8,0.505,-8.749,1,0.0502,4,0.898,67.196
12,21jGcNKet2qwijlDFuPiPb,12,0.192,0.695,215280,0.762,0.002440,0,0.0863,-3.497,1,0.0395,4,0.553,120.042
12,6WrI0LAC5M1Rw2MnX2ZvEg,13,0.0125,0.794,183290,0.793,0.000000,11,0.0952,-4.521,0,0.0842,4,0.677,123.941
12,1IcR6RlgvDczfvoWJSSY2A,14,0.871,0.234,151000,0.526,0.000002,2,0.122,-11.656,1,0.0411,3,0.649,201.739
12,0sf12qNH5qcw8qpgymFOqD,15,0.00147,0.513,201573,0.796,0.000209,1,0.0938,-4.075,1,0.0629,4,0.345,171.017
12,3ZCTVFBt2Brf31RLEnCkWJ,16,0.902,0.704,245426,0.225,0.657000,6,0.106,-14.454,0,0.0994,4,0.243,120.006
12,3zJw3rugfpVrmBeDDnUYzy,17,0.319,0.328,213880,0.607,0.000000,2,0.765,-11.076,1,0.0315,3,0.395,146.539
12,6v3KW9xbzN5yKLt9YKDYA2,18,0.0392,0.759,190800,0.548,0.000000,9,0.0828,-6.049,0,0.029,4,0.749,116.967
12,7xapw9Oy21WpfEcib2ErSA,19,0.498,0.658,182947,0.56,0.000000,6,0.0794,-9.049,0,0.0467,4,0.854,161.994
12,6cy3ki60hLwimwIje7tALf,20,0.0334,0.721,221714,0.716,0.000840,10,0.237,-7.037,0,0.0657,4,0.667,104.994
12,7taXf5odg9xCAZERYfyOkS,21,0.534,0.485,182360,0.857,0.000000,2,0.347,-7.059,1,0.0442,4,0.963,148.749
12,0247StOpd3AkeBQzANX4Zf,22,0.164,0.599,222533,0.642,0.000033,0,0.0992,-6.936,1,0.0363,4,0.349,115.412
12,4kKdvXD0ez7jp1296JmAts,23,0.903,0.653,155453,0.259,0.000000,2,0.362,-13.336,1,0.0595,4,0.835,142.157
12,6tjituizSxwSmBB5vtgHZE,24,0.865,0.647,119787,0.465,0.000000,7,0.0882,-8.308,1,0.0428,4,0.699,151.251
12,7qEHsqek33rTcFNT9PFqLf,25,0.751,0.501,182161,0.405,0.000000,1,0.105,-5.679,1,0.0319,4,0.446,109.891
12,3jjujdWJ72nww5eGnfs2E7,26,0.0237,0.676,207133,0.771,0.000007,8,0.102,-3.675,1,0.0483,4,0.569,99.048
12,27qAMKrDdKEs8HDXcvR24R,27,0.355,0.513,241627,0.583,0.000020,9,0.18,-10.863,1,0.038,4,0.866,180.184
12,3nAp4IvdMPPWEH9uuXFFV5,28,0.0013,0.509,229640,0.812,0.000020,8,0.214,-5.438,1,0.0537,4,0.689,159.876
12,7Lbxvt42JsNSKVCaN63qhD,29,0.322,0.774,227653,0.511,0.000000,11,0.0672,-8.914,1,0.0319,4,0.771,94.736
12,2Fxmhks0bxGSBdJ92vM42m,30,0.328,0.701,194088,0.425,0.130000,7,0.1,-10.965,1,0.375,4,0.562,135.128
12,4PS1e8f2LvuTFgUs1Cn3ON,31,0.92,0.319,192160,0.21,0.000081,1,0.138,-15.231,1,0.0341,4,0.209,78.696
12,5DxXgozhkPLgrbKFY91w0c,32,0.0363,0.886,192024,0.672,0.000009,1,0.101,-4.394,1,0.188,4,0.526,91.976
12,4so0Wek9Ig1p6CRCHuINwW,33,0.673,0.317,177480,0.158,0.353000,9,0.338,-16.485,1,0.0381,3,0.247,130.503
12,3eekarcy7kvN4yt5ZFzltW,34,0.0546,0.598,175721,0.427,0.000006,7,0.21,-8.764,0,0.0317,4,0.0605,76.469
12,0nbXyq5TXYPCO7pr3N8S4I,35,0.104,0.896,196653,0.586,0.000000,10,0.79,-6.687,0,0.0559,4,0.642,116.971
12,6UelLqGlWMcVH1E5c4H7lY,36,0.122,0.548,174000,0.816,0.000000,0,0.335,-4.209,1,0.0465,4,0.557,95.39
12,1HfMVBKM75vxSfsQ5VefZ5,37,0.576,0.505,206459,0.34,0.000000,4,0.21,-9.005,1,0.0438,4,0.0916,101.993
12,7aiClxsDWFRQ0Kzk5KI5ku,38,0.128,0.778,185093,0.559,0.000000,6,0.399,-7.109,0,0.0776,1,0.678,129.989
12,285pBltuF7vW8TeWk8hdRR,39,0.349,0.511,239836,0.566,0.000000,6,0.34,-7.23,0,0.2,4,0.218,83.903
12,4rRIovg4TvxLUiUrpGI6lE,40,0.129,0.534,220160,0.905,0.000000,9,0.128,-3.315,1,0.0369,4,0.961,202.899
12,3yOlyBJuViE2YSGn3nVE1K,41,0.018,0.724,170746,0.491,0.000013,8,0.0887,-6.024,1,0.0296,4,0.383,105.046
12,2tnVG71enUj33Ic2nFN6kZ,42,0.177,0.88,157606,0.751,0.000064,7,0.106,-4.258,0,0.0874,4,0.884,117.948
12,65Q2mv3UlVi9eO70OpsmSe,43,0.579,0.683,135533,0.375,0.000000,0,0.076,-13.056,1,0.0303,4,0.888,140.467
12,1ODZGydlown4VesUP8HLJX,44,0.457,0.527,180833,0.768,0.000002,2,0.304,-7.557,1,0.0304,4,0.799,91.75
12,2uFaJJtFpPDc5Pa95XzTvg,45,0.912,0.451,117147,0.24,0.000002,1,0.175,-14.014,1,0.0351,4,0.701,134.009
12,2Ec33AVlkTTq8BHFgBTdQs,46,0.0327,0.881,198913,0.457,0.000000,7,0.231,-8.191,0,0.156,4,0.296,136.97
12,57vxBYXtHMk6H1aD29V7PU,47,0.00632,0.531,200080,0.75,0.000076,10,0.117,-5.831,0,0.111,4,0.198,169.954
12,1Qi2wh8fFgDV7tl4Sj3f2K,48,0.957,0.438,170964,0.178,0.000000,5,0.316,-9.402,1,0.0414,1,0.344,75.248
12,2ksOAxtIxY8yElEWw8RhgK,49,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
12,0jiPKUSdsJNCxMPHjMqptk,50,0.275,0.34,164959,0.805,0.000459,8,0.0988,-6.3,1,0.053,4,0.341,126.865
