Month,id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,time_signature,valence,tempo
11,528,28,0.143,0.879,199711,0.703,0,1,0.0569,-4.219,1,0.0701,4,0.788,94.004
11,529,29,0.00632,0.531,200080,0.75,0.000076,10,0.117,-5.831,0,0.111,4,0.198,169.954
11,530,30,0.0912,0.798,219947,0.675,0,6,0.0894,-5.041,1,0.0442,4,0.842,101.956
11,531,31,0.533,0.755,157560,0.522,0,2,0.0685,-4.368,1,0.0575,4,0.925,89.96
11,532,32,0.181,0.843,160627,0.391,0,2,0.137,-7.899,1,0.0845,4,0.496,129.972
11,533,33,0.0478,0.658,210520,0.901,0,7,0.12,-2.814,1,0.0357,4,0.708,93.979
11,534,34,0.152,0.754,242573,0.646,0.000019,7,0.108,-5.795,1,0.317,4,0.429,176.089
11,535,35,0.0687,0.474,189323,0.631,0,5,0.132,-5.884,0,0.343,4,0.425,180.051
11,536,36,0.00838,0.817,216707,0.781,0.000005,7,0.123,-4.178,0,0.112,4,0.359,104
11,537,37,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,4,0.652,98.016
11,538,38,0.129,0.598,168387,0.526,0,10,0.14,-8.659,0,0.0415,4,0.529,123.935
11,539,39,0.447,0.58,174960,0.653,0,5,0.111,-3.818,1,0.0745,4,0.175,150.231
11,540,40,0.6,0.61,250534,0.624,0.000002,2,0.243,-4.773,1,0.309,4,0.244,176.169
11,541,41,0.017,0.734,270741,0.836,0.000016,10,0.179,-4.803,0,0.0735,4,0.623,80.002
11,542,42,0.189,0.769,159715,0.787,0,11,0.129,-3.909,1,0.367,4,0.836,126.77
11,543,43,0.145,0.806,309120,0.786,0,10,0.0935,-3.831,0,0.0741,4,0.58,91.973
11,544,44,0.114,0.563,162596,0.564,0.0254,10,0.304,-7.906,0,0.271,5,0.55,154.355
11,545,45,0.0407,0.746,232853,0.45,0,7,0.172,-8.543,1,0.0872,4,0.336,95.998
11,546,46,0.298,0.668,159011,0.892,0,5,0.735,-3.001,0,0.0645,4,0.478,95.927
11,547,47,0.0204,0.745,131240,0.642,0,7,0.0658,-6.257,0,0.287,4,0.226,179.974
11,548,48,0.177,0.866,223258,0.438,0,7,0.0743,-8.943,1,0.0719,4,0.695,129.039
11,549,49,0.0549,0.817,215460,0.665,0,9,0.103,-6.224,0,0.0758,4,0.662,104.957
11,550,50,0.517,0.866,197973,0.53,0.00159,0,0.0946,-6.347,0,0.0495,4,0.203,104.952
12,551,1,0.688,0.825,209755,0.593,0.000161,6,0.17,-6.401,0,0.0988,4,0.54,98.078
12,552,2,0.164,0.335,241107,0.625,0,7,0.0708,-7.462,1,0.0386,4,0.346,150.277
12,553,3,0.189,0.735,262960,0.478,0.000002,2,0.355,-12.472,1,0.0293,4,0.947,107.682
12,554,4,0.0522,0.621,163636,0.601,0,6,0.46,-5.616,0,0.148,5,0.457,116.735
12,555,5,0.0489,0.525,204093,0.621,0,7,0.294,-7.364,1,0.116,4,0.591,191.9
12,556,6,0.295,0.803,200960,0.715,0.000134,2,0.0574,-3.28,1,0.298,4,0.574,101.085
12,557,7,0.908,0.339,206640,0.214,0.000007,4,0.341,-11.714,1,0.0375,3,0.363,94.775
12,558,8,0.123,0.784,159382,0.43,0,10,0.0887,-8.756,0,0.0364,4,0.236,127.087
12,559,9,0.837,0.764,189486,0.32,0,11,0.0822,-7.209,1,0.0546,4,0.575,91.019
12,560,10,0.643,0.754,130973,0.424,0,2,0.0652,-8.463,1,0.0363,4,0.806,119.705
12,561,11,0.614,0.589,126267,0.472,0,8,0.505,-8.749,1,0.0502,4,0.898,67.196
12,562,12,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,4,0.553,120.042
12,563,13,0.0125,0.794,183290,0.793,0,11,0.0952,-4.521,0,0.0842,4,0.677,123.941
12,564,14,0.871,0.234,151000,0.526,0.000002,2,0.122,-11.656,1,0.0411,3,0.649,201.739
12,565,15,0.00147,0.513,201573,0.796,0.000209,1,0.0938,-4.075,1,0.0629,4,0.345,171.017
12,566,16,0.902,0.704,245426,0.225,0.657,6,0.106,-14.454,0,0.0994,4,0.243,120.006
12,567,17,0.319,0.328,213880,0.607,0,2,0.765,-11.076,1,0.0315,3,0.395,146.539
12,568,18,0.0392,0.759,190800,0.548,0,9,0.0828,-6.049,0,0.029,4,0.749,116.967
12,569,19,0.498,0.658,182947,0.56,0,6,0.0794,-9.049,0,0.0467,4,0.854,161.994
12,570,20,0.0334,0.721,221714,0.716,0.00084,10,0.237,-7.037,0,0.0657,4,0.667,104.994
12,571,21,0.534,0.485,182360,0.857,0,2,0.347,-7.059,1,0.0442,4,0.963,148.749
12,572,22,0.164,0.599,222533,0.642,0.000033,0,0.0992,-6.936,1,0.0363,4,0.349,115.412
12,573,23,0.903,0.653,155453,0.259,0,2,0.362,-13.336,1,0.0595,4,0.835,142.157
12,574,24,0.865,0.647,119787,0.465,0,7,0.0882,-8.308,1,0.0428,4,0.699,151.251
12,575,25,0.751,0.501,182161,0.405,0,1,0.105,-5.679,1,0.0319,4,0.446,109.891
12,576,26,0.0237,0.676,207133,0.771,0.000007,8,0.102,-3.675,1,0.0483,4,0.569,99.048
12,577,27,0.355,0.513,241627,0.583,0.00002,9,0.18,-10.863,1,0.038,4,0.866,180.184
12,578,28,0.0013,0.509,229640,0.812,0.00002,8,0.214,-5.438,1,0.0537,4,0.689,159.876
12,579,29,0.322,0.774,227653,0.511,0,11,0.0672,-8.914,1,0.0319,4,0.771,94.736
12,580,30,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,4,0.562,135.128
12,581,31,0.92,0.319,192160,0.21,0.000081,1,0.138,-15.231,1,0.0341,4,0.209,78.696
12,582,32,0.0363,0.886,192024,0.672,0.000009,1,0.101,-4.394,1,0.188,4,0.526,91.976
12,583,33,0.673,0.317,177480,0.158,0.353,9,0.338,-16.485,1,0.0381,3,0.247,130.503
12,584,34,0.0546,0.598,175721,0.427,0.000006,7,0.21,-8.764,0,0.0317,4,0.0605,76.469
12,585,35,0.104,0.896,196653,0.586,0,10,0.79,-6.687,0,0.0559,4,0.642,116.971
12,586,36,0.122,0.548,174000,0.816,0,0,0.335,-4.209,1,0.0465,4,0.557,95.39
12,587,37,0.576,0.505,206459,0.34,0,4,0.21,-9.005,1,0.0438,4,0.0916,101.993
12,588,38,0.128,0.778,185093,0.559,0,6,0.399,-7.109,0,0.0776,1,0.678,129.989
12,589,39,0.349,0.511,239836,0.566,0,6,0.34,-7.23,0,0.2,4,0.218,83.903
12,590,40,0.129,0.534,220160,0.905,0,9,0.128,-3.315,1,0.0369,4,0.961,202.899
12,591,41,0.018,0.724,170746,0.491,0.000013,8,0.0887,-6.024,1,0.0296,4,0.383,105.046
12,592,42,0.177,0.88,157606,0.751,0.000064,7,0.106,-4.258,0,0.0874,4,0.884,117.948
12,593,43,0.579,0.683,135533,0.375,0,0,0.076,-13.056,1,0.0303,4,0.888,140.467
12,594,44,0.457,0.527,180833,0.768,0.000002,2,0.304,-7.557,1,0.0304,4,0.799,91.75
12,595,45,0.912,0.451,117147,0.24,0.000002,1,0.175,-14.014,1,0.0351,4,0.701,134.009
12,596,46,0.0327,0.881,198913,0.457,0,7,0.231,-8.191,0,0.156,4,0.296,136.97
12,597,47,0.00632,0.531,200080,0.75,0.000076,10,0.117,-5.831,0,0.111,4,0.198,169.954
12,598,48,0.957,0.438,170964,0.178,0,5,0.316,-9.402,1,0.0414,1,0.344,75.248
12,599,49,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
12,600,50,0.275,0.34,164959,0.805,0.000459,8,0.0988,-6.3,1,0.053,4,0.341,126.865
